country,country_id,min_year,max_year,long,lat,writer_total_year,writer_total_cumulative,writer_1,writer_1_gender,writer_1_birth,writer_1_popup,writer_1_language_1,writer_1_language_2,writer_1_language_3,writer_1_language_4,writer_1_languages,writer_1_role_1,writer_1_role_2,writer_1_role_3,writer_1_role_4,writer_1_role_5,writer_2,writer_2_gender,writer_2_birth,writer_2_popup,writer_2_language_1,writer_2_language_2,writer_2_language_3,writer_2_language_4,writer_2_languages,writer_2_role_1,writer_2_role_2,writer_2_role_3,writer_2_role_4,writer_2_role_5,writer_3,writer_3_gender,writer_3_birth,writer_3_popup,writer_3_language_1,writer_3_language_2,writer_3_language_3,writer_3_language_4,writer_3_languages,writer_3_role_1,writer_3_role_2,writer_3_role_3,writer_3_role_4,writer_3_role_5,writer_4,writer_4_gender,writer_4_birth,writer_4_popup,writer_4_language_1,writer_4_language_2,writer_4_language_3,writer_4_language_4,writer_4_languages,writer_4_role_1,writer_4_role_2,writer_4_role_3,writer_4_role_4,writer_4_role_5,writer_5,writer_5_gender,writer_5_birth,writer_5_popup,writer_5_language_1,writer_5_language_2,writer_5_language_3,writer_5_language_4,writer_5_languages,writer_5_role_1,writer_5_role_2,writer_5_role_3,writer_5_role_4,writer_5_role_5,popup_year,subregion,region_un,monolingual_writer_total_year,multilingual_writer_total_year,monolingual_writer_total_cumulative,multilingual_writer_total_cumulative,writerPop
Argentina,1955,1980,1980,-65.17980693,-35.3813488,1,15,Alberto VANASCO ,Male,1925,Alberto VANASCO (1980)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,poet,scholar,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Alberto VANASCO (1980)<br />,South America,The Americas,1,0,15,0,
Argentina,1955,1981,1981,-65.17980693,-35.3813488,1,16,Reina ROFFÉ,Female,\N,Reina ROFFÉ (1981)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Reina ROFFÉ (1981)<br />,South America,The Americas,1,0,16,0,
Argentina,1955,1982,1982,-65.17980693,-35.3813488,1,17,Cristina PIÑA,Female,1949,Cristina PIÑA (1982)<br />,Spanish,#N/A,#N/A,#N/A,1,critic,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Cristina PIÑA (1982)<br />,South America,The Americas,1,0,17,0,
Argentina,1955,1983,1983,-65.17980693,-35.3813488,1,18,Alicia STEIMBERG ,Female,1933,Alicia STEIMBERG (1983)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Alicia STEIMBERG (1983)<br />,South America,The Americas,1,0,18,0,
Argentina,1955,1984,1984,-65.17980693,-35.3813488,1,19,Marcela SOLA ,Female,\N,Marcela SOLA (1984)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Marcela SOLA (1984)<br />,South America,The Americas,1,0,19,0,
Argentina,1955,1985,1986,-65.17980693,-35.3813488,1,20,Alina DIACONÚ,Female,1945,Alina DIACONÚ (1985)<br />,Romanian,Spanish,#N/A,#N/A,2,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Alina DIACONÚ (1985)<br />,South America,The Americas,0,1,19,1,
Argentina,1955,1987,1987,-65.17980693,-35.3813488,2,21,Patricio ESTEVE ,Male,1933,Patricio ESTEVE (1987)<br />,Spanish,#N/A,#N/A,#N/A,1,playwright,#N/A,#N/A,#N/A,#N/A,Carlos APARICIO ,Male,1935,Carlos APARICIO (1987)<br />,Spanish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(2)</b><hr />Patricio ESTEVE (1987)<br />Carlos APARICIO (1987)<br />,South America,The Americas,2,0,20,1,
Argentina,1955,1988,1989,-65.17980693,-35.3813488,1,22,Angelica GORODISCHER ,Female,1928,Angelica GORODISCHER (1988)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Angelica GORODISCHER (1988)<br />,South America,The Americas,1,0,21,1,
Argentina,1955,1990,1991,-65.17980693,-35.3813488,1,23,Enrique BUTTI ,Male,1944,Enrique BUTTI (1990)<br />,English,Italian,Spanish,#N/A,3,filmmaker,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Enrique BUTTI (1990)<br />,South America,The Americas,0,1,21,2,
Argentina,1955,1992,1992,-65.17980693,-35.3813488,1,24,Jorge Torres ZAVALETA ,Male,1951,Jorge Torres ZAVALETA (1992)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Jorge Torres ZAVALETA (1992)<br />,South America,The Americas,1,0,22,2,
Argentina,1955,1993,1993,-65.17980693,-35.3813488,1,25,Juan Jose DELANEY ,Male,1954,Juan Jose DELANEY (1993)<br />,English,Spanish,#N/A,#N/A,2,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Juan Jose DELANEY (1993)<br />,South America,The Americas,0,1,22,3,
Argentina,1955,1994,1994,-65.17980693,-35.3813488,1,26,Carlos FEILING ,Male,1961,Carlos FEILING (1994)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Carlos FEILING (1994)<br />,South America,The Americas,1,0,23,3,
Argentina,1955,1995,1995,-65.17980693,-35.3813488,2,28,Teresa ARIJÓN ,Female,1958,Teresa ARIJÓN (1995)<br />,Spanish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,Ariel SCHETTINI ,Male,1966,Ariel SCHETTINI (1995)<br />,Spanish,#N/A,#N/A,#N/A,1,critic,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(2)</b><hr />Teresa ARIJÓN (1995)<br />Ariel SCHETTINI (1995)<br />,South America,The Americas,2,0,25,3,
Argentina,1955,1996,1996,-65.17980693,-35.3813488,2,30,Viviana Irene LYSYJ ,Female,1958,Viviana Irene LYSYJ (1996)<br />,English,Vietnamese,#N/A,#N/A,2,fiction writer,#N/A,#N/A,#N/A,#N/A,Rodrigo FRESAN ,Male,1963,Rodrigo FRESAN (1996)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(2)</b><hr />Viviana Irene LYSYJ (1996)<br />Rodrigo FRESAN (1996)<br />,South America,The Americas,1,1,26,4,
Argentina,1955,1997,1997,-65.17980693,-35.3813488,1,31,Jorge Eduardo ACCAME ,Male,1956,Jorge Eduardo ACCAME (1997)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Jorge Eduardo ACCAME (1997)<br />,South America,The Americas,1,0,27,4,
Argentina,1955,1998,1999,-65.17980693,-35.3813488,1,32,Fabián CASAS,Male,1965,Fabián CASAS (1998)<br />,Spanish,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Fabián CASAS (1998)<br />,South America,The Americas,1,0,28,4,
Argentina,1955,2000,2000,-65.17980693,-35.3813488,1,33,Martin REJTMAN ,Male,1961,Martin REJTMAN (2000)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,filmmaker,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Martin REJTMAN (2000)<br />,South America,The Americas,1,0,29,4,
Argentina,1955,2001,2001,-65.17980693,-35.3813488,1,34,Sergio Alejandro PUJOL ,Male,1959,Sergio Alejandro PUJOL (2001)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Sergio Alejandro PUJOL (2001)<br />,South America,The Americas,1,0,30,4,
Argentina,1955,2002,2002,-65.17980693,-35.3813488,1,35,Guillermo MARTINEZ ,Male,1962,Guillermo MARTINEZ (2002)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,non-fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Guillermo MARTINEZ (2002)<br />,South America,The Americas,1,0,31,4,
Argentina,1955,2003,2003,-65.17980693,-35.3813488,1,36,Leopoldo BRIZUELA ,Male,1963,Leopoldo BRIZUELA (2003)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Leopoldo BRIZUELA (2003)<br />,South America,The Americas,1,0,32,4,
Argentina,1955,2004,2006,-65.17980693,-35.3813488,1,37,Victoria CÁCERES,Female,1968,Victoria CÁCERES (2004)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,scholar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Victoria CÁCERES (2004)<br />,South America,The Americas,1,0,33,4,
Argentina,1955,2007,2007,-65.17980693,-35.3813488,1,38,Elena BOSSI ,Female,\N,Elena BOSSI (2007)<br />,Spanish,#N/A,#N/A,#N/A,1,critic,editor,non-fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Elena BOSSI (2007)<br />,South America,The Americas,1,0,34,4,
Argentina,1955,2008,2009,-65.17980693,-35.3813488,1,39,Carlos GAMERRO ,Male,1962,Carlos GAMERRO (2008)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,screenwriter,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Carlos GAMERRO (2008)<br />,South America,The Americas,1,0,35,4,
Argentina,1955,2010,2010,-65.17980693,-35.3813488,2,41,Gonzalo GARCES ,Male,1974,Gonzalo GARCES (2010)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,Pola OLOIXARAC ,Female,1977,Pola OLOIXARAC (2010)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(2)</b><hr />Gonzalo GARCES (2010)<br />Pola OLOIXARAC (2010)<br />,South America,The Americas,2,0,37,4,
Argentina,1955,2011,2011,-65.17980693,-35.3813488,1,42,Maria Sonia CRISTOFF ,Female,\N,Maria Sonia CRISTOFF (2011)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,non-fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Maria Sonia CRISTOFF (2011)<br />,South America,The Americas,1,0,38,4,
Argentina,1955,2012,2013,-65.17980693,-35.3813488,1,43,Federico FALCO ,Male,\N,Federico FALCO (2012)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Federico FALCO (2012)<br />,South America,The Americas,1,0,39,4,
Argentina,1955,2014,2015,-65.17980693,-35.3813488,1,44,EDUL CYNTHIA ,Female,1979,EDUL CYNTHIA (2014)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,playwright,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />EDUL CYNTHIA (2014)<br />,South America,The Americas,1,0,40,4,
Argentina,1955,2016,2016,-65.17980693,-35.3813488,1,45,Mariano Tenconi Blanco ,Male,1982,Mariano Tenconi Blanco (2016)<br />,Spanish,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Mariano Tenconi Blanco (2016)<br />,South America,The Americas,1,0,41,4,
Argentina,1955,2017,2017,-65.17980693,-35.3813488,1,46,Santiago GIRALT,Male,1977,Santiago GIRALT  (2017)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,filmmaker,playwright,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Argentina&nbsp;(1)</b><hr />Santiago GIRALT  (2017)<br />,South America,The Americas,1,0,42,4,
